customer_id,trans_date,tran_amount
CS5399,30-Jun-12,63
CS3813,28-Aug-13,78
CS5032,21-Oct-11,71
CS3975,7-Oct-12,84
CS3055,11-May-14,60
CS4307,4-Jan-14,51
CS2672,16-Jan-14,87
CS4867,26-Jan-12,69
CS2725,27-Apr-12,49
CS5680,16-Aug-12,49
CS4473,28-Jul-14,48
CS1570,20-Apr-12,53
CS4699,17-Feb-15,72
CS2809,10-May-12,89
CS5471,9-Feb-14,99
CS3192,27-Dec-14,39
CS3358,23-May-12,87
CS2151,19-Feb-15,88
CS3847,20-Nov-11,75
CS4029,12-Sep-12,66
CS3853,23-May-11,62
CS2052,4-Jul-12,95
CS2152,17-Jan-12,63
CS4760,22-May-11,81
CS2455,8-Nov-11,92
CS2568,16-May-12,37
CS3538,28-Apr-12,75
CS4106,25-Sep-14,92
CS4469,24-May-12,50
CS2459,30-May-12,97
CS5055,22-May-11,67
CS1941,21-Jan-14,78
CS2734,17-Sep-12,38
CS4575,13-Jan-13,86
CS4330,12-Nov-13,91
CS4579,20-Mar-12,95
CS3748,23-Apr-14,76
CS1378,8-Jul-13,101
CS3057,22-Jun-11,85
CS1773,1-Jan-12,86
CS4163,26-Oct-14,56
CS5283,23-Dec-13,103
CS2268,20-Dec-13,46
CS3981,25-Jul-11,38
CS1254,23-Sep-13,72
CS1479,5-Dec-12,55
CS2989,22-Nov-14,71
CS5850,3-Sep-13,95
CS3008,13-Feb-15,58
CS1181,27-Nov-12,103
CS1628,21-Dec-12,88
CS2895,26-Feb-15,74
CS3097,15-Oct-11,54
CS3994,9-Oct-13,67
CS5592,20-Oct-12,45
CS1291,20-Feb-13,51
CS2755,31-Mar-14,41
CS6041,11-Oct-14,66
CS5122,13-Nov-11,86
CS3004,15-Mar-15,79
CS1557,9-Jun-13,35
CS5933,1-Feb-12,91
CS4442,15-Aug-12,63
CS2331,26-Oct-14,79
CS2798,18-Oct-11,98
CS1985,13-Oct-13,60
CS2115,25-Dec-13,79
CS3668,20-Jun-13,37
CS2406,25-Jan-13,100
CS2147,25-Sep-11,50
CS5627,8-May-13,98
CS1650,2-Jun-11,36
CS4554,19-Jun-13,73
CS5046,19-Sep-14,63
CS5808,10-Dec-13,94
CS4096,7-Dec-12,60
CS3594,29-Apr-13,78
CS2033,24-Nov-11,74
CS4104,17-Nov-13,67
CS5246,17-Aug-11,37
CS5685,23-Mar-13,87
CS4254,8-May-14,67
CS2131,10-Mar-14,98
CS3907,22-May-13,105
CS2494,12-May-12,95
CS4280,11-Sep-11,62
CS5424,24-Feb-14,80
CS5006,10-Sep-11,61
CS2915,17-Nov-11,55
CS3117,24-Nov-13,72
CS1460,3-Feb-15,81
CS2621,12-Nov-11,40
CS5544,30-Apr-14,48
CS5188,20-Jul-14,77
CS5495,4-Dec-12,104
CS2093,14-Jun-14,66
CS2448,19-Feb-15,54
CS4873,31-Oct-13,64
CS4278,29-Jan-14,87
CS4424,29-Nov-11,103
CS4139,24-Apr-12,99
CS2465,18-Aug-13,55
CS3955,5-Aug-12,53
CS4444,16-May-12,39
CS1824,13-Feb-12,99
CS2880,10-Jan-13,69
CS1255,21-Sep-13,62
CS4637,17-Mar-14,92
CS3388,23-Sep-13,37
CS4166,31-May-11,40
CS2260,23-Jan-12,73
CS4344,26-Sep-14,52
CS3883,15-Nov-11,96
CS3748,23-Nov-14,92
CS2807,4-May-13,60
CS2027,6-Feb-12,88
CS1717,8-Dec-13,93
CS3879,16-Dec-13,94
CS3694,22-Dec-14,78
CS5888,5-Aug-14,89
CS1566,25-Jun-14,93
CS5046,13-Feb-13,60
CS2835,27-Sep-11,86
CS2039,22-Oct-11,93
CS3643,21-Nov-13,68
CS4008,17-Apr-12,63
CS5159,23-Aug-11,87
CS2281,23-May-11,60
CS4107,10-Sep-12,80
CS3017,8-Aug-12,63
CS1685,21-Sep-11,101
CS4849,18-Jun-12,83
CS4489,2-Oct-11,47
CS3951,22-Jun-13,96
CS4914,16-Nov-12,74
CS5146,30-Nov-12,42
CS1457,21-Oct-12,57
CS4000,26-Nov-13,67
CS5909,14-Nov-14,39
CS5758,25-Aug-12,42
CS3711,17-Sep-12,98
CS1653,4-Jan-14,60
CS4841,7-Feb-12,100
CS3778,6-Jun-11,78
CS3672,11-Feb-14,96
CS1920,9-Nov-11,52
CS3612,21-Jan-13,100
CS1763,26-Apr-14,55
CS3970,5-Jul-12,73
CS6111,11-Aug-11,90
CS3905,5-Oct-13,85
CS1415,21-Jun-14,37
CS2747,12-Dec-14,56
CS1412,1-Mar-15,89
CS4203,24-Apr-12,104
CS5667,31-May-12,37
CS4489,11-Feb-13,84
CS4708,8-Dec-11,36
CS5318,2-May-12,103
CS1650,31-May-12,86
CS3957,15-May-13,82
CS2458,11-Mar-14,85
CS5780,16-Apr-13,98
CS2770,9-Jun-12,71
CS4765,3-Apr-14,51
CS5099,14-Jun-11,70
CS2917,22-May-12,66
CS3542,9-Sep-11,35
CS2769,14-Aug-11,50
CS1858,3-May-14,67
CS2597,27-Aug-13,64
CS5692,21-Jul-13,41
CS2567,11-Aug-11,105
CS5010,5-Dec-11,102
CS3213,25-Apr-13,89
CS3198,3-Jun-11,81
CS3666,13-Nov-11,53
CS1818,17-Mar-13,79
CS4471,31-Jan-14,77
CS4869,26-Aug-12,48
CS5204,9-Mar-12,55
CS5166,1-Mar-15,37
CS1528,15-Jul-13,91
CS3373,16-Mar-15,79
CS2216,27-Jan-13,55
CS1210,5-Jul-12,47
CS5111,30-Aug-12,90
CS1450,13-Jan-14,76
CS4943,21-Mar-13,77
CS5365,6-Sep-13,81
CS1479,1-Jul-13,38
CS5727,16-Mar-15,78
CS2470,3-Jul-12,98
CS2366,15-Nov-12,103
CS5086,25-Feb-14,62
CS4244,20-Jan-12,64
CS5017,31-Jan-12,43
CS5003,29-Aug-13,92
CS4054,19-Jan-14,37
CS1927,25-Jan-14,72
CS6057,6-Oct-13,41
CS5240,17-Nov-11,48
CS1905,23-Sep-12,58
CS2102,6-Oct-12,95
CS5613,6-Jun-12,61
CS1978,24-Dec-12,90
CS2702,14-Jan-15,42
CS5819,22-Sep-13,100
CS1372,14-Sep-11,65
CS4318,5-Nov-11,38
CS1263,13-Mar-15,82
CS4108,21-Jan-14,99
CS1406,23-Sep-14,63
CS4886,5-Jan-14,86
CS5821,14-Dec-14,82
CS2703,19-May-13,82
CS4709,16-Aug-12,40
CS3298,7-Jul-12,89
CS4001,25-Dec-11,91
CS1760,3-Dec-12,66
CS1880,31-Oct-12,98
CS5406,17-Nov-12,54
CS3485,23-Jul-11,102
CS2081,27-Feb-15,52
CS6051,16-Sep-11,69
CS4048,12-May-14,94
CS4953,14-Sep-11,68
CS3811,29-Mar-12,74
CS1755,1-Aug-11,76
CS3880,17-Dec-13,44
CS5700,5-Jun-14,67
CS3178,29-Apr-13,100
CS4702,6-Dec-11,54
CS1781,28-Oct-11,67
CS4326,3-Feb-12,38
CS1653,12-Sep-14,93
CS4753,25-Apr-13,35
CS5147,5-Sep-12,49
CS2796,6-Nov-11,60
CS1695,5-Jun-13,87
CS2499,26-Dec-12,42
CS3808,2-Jun-12,44
CS1804,16-Dec-12,42
CS4717,31-Aug-11,56
CS2665,4-Apr-13,56
CS1323,8-Jun-13,46
CS1358,4-Nov-14,64
CS4163,25-May-14,92
CS4851,25-Jun-14,83
CS2605,12-Oct-14,57
CS1526,21-Feb-13,52
CS2346,26-Mar-12,67
CS4697,21-Feb-15,55
CS4455,11-Jan-13,69
CS5117,23-Mar-13,74
CS3404,27-Jan-13,65
CS5134,9-Jan-15,68
CS2611,20-Oct-12,86
CS2288,3-Sep-14,47
CS2099,19-May-13,67
CS1546,20-Jan-12,66
CS4693,6-Jun-11,73
CS2263,12-Jul-14,101
CS5905,26-Jan-14,72
CS3326,1-Sep-12,81
CS5968,9-Aug-12,91
CS3383,1-Mar-15,77
CS3277,21-Sep-12,73
CS5894,2-Jan-13,76
CS5119,19-Feb-14,93
CS2294,13-Jun-12,76
CS5831,27-Oct-11,43
CS5748,30-May-12,70
CS4215,27-Nov-14,41
CS1952,25-Apr-14,76
CS5324,10-Oct-11,66
CS5057,4-Mar-14,80
CS5401,19-Nov-12,87
CS5277,15-Oct-13,72
CS1163,24-Nov-14,60
CS5596,21-Sep-14,54
CS3032,11-Aug-12,63
CS1867,28-Nov-13,43
CS1662,8-Mar-12,98
CS4049,12-Jul-13,45
CS2589,17-Sep-12,89
CS3622,25-Aug-14,41
CS5810,17-Mar-13,36
CS4988,4-Oct-13,77
CS5785,29-Jun-14,52
CS4687,21-Jun-12,49
CS4972,31-Mar-13,105
CS2497,8-Apr-13,63
CS3824,21-Aug-12,66
CS1351,22-Jan-12,47
CS2467,26-Nov-12,49
CS2856,20-Jun-14,36
CS2937,30-Jun-14,76
CS5131,27-Aug-12,99
CS2734,20-Nov-11,48
CS5267,1-Oct-11,48
CS3343,13-Apr-13,36
CS5773,23-Aug-12,73
CS3564,29-Aug-13,36
CS4056,3-Aug-11,48
CS5442,31-May-13,101
CS1758,29-Oct-14,72
CS5298,8-Feb-12,96
CS3235,16-Jun-12,39
CS1934,10-Jun-14,42
CS2393,1-Feb-14,42
CS3760,28-Sep-14,57
CS2182,24-Sep-14,69
CS1888,8-Nov-13,54
CS1867,24-Sep-13,98
CS2051,27-Dec-12,85
CS2568,17-Jul-12,92
CS4522,21-Nov-13,81
CS3838,3-Jul-14,39
CS5485,11-Jun-12,41
CS2206,23-Apr-12,72
CS4455,26-Feb-14,83
CS1435,19-Apr-13,45
CS2310,28-Dec-12,38
CS5949,25-Jun-13,77
CS5405,1-Nov-13,55
CS1455,24-Aug-12,38
CS4718,26-Feb-13,71
CS6004,19-Dec-14,38
CS4661,28-Apr-13,56
CS4540,17-Jul-12,61
CS2595,25-Aug-14,97
CS2736,2-Mar-15,81
CS3195,14-Sep-12,47
CS4640,26-Sep-11,54
CS2918,11-Oct-11,59
CS2799,2-Oct-14,88
CS3940,13-Sep-11,58
CS4529,9-Aug-12,79
CS5085,25-Apr-13,93
CS5495,4-Apr-12,93
CS5504,27-Feb-15,42
CS4008,29-Oct-13,61
CS2116,5-Mar-14,87
CS2423,3-Aug-14,81
CS5042,17-Dec-11,101
CS5482,17-Apr-14,53
CS3653,5-Jun-13,35
CS4068,6-Feb-15,92
CS4776,21-Mar-13,72
CS4828,15-Jan-13,102
CS3838,20-Jun-12,77
CS3084,11-Jun-12,104
CS5742,14-Sep-11,99
CS1808,26-Jan-13,40
CS1159,27-Apr-14,63
CS5429,9-Mar-13,104
CS4558,22-May-14,103
CS6107,24-Sep-14,95
CS1917,13-Feb-12,60
CS5109,31-Jan-12,96
CS1541,27-Mar-14,51
CS3241,5-Nov-13,81
CS2798,12-Apr-14,73
CS1829,8-May-12,88
CS2007,3-Dec-14,87
CS5627,26-Jan-14,98
CS3611,7-Jul-12,46
CS6034,4-May-14,39
CS5373,4-Oct-13,39
CS1608,28-Sep-14,94
CS4069,28-Nov-12,75
CS3176,27-Aug-12,35
CS3002,5-Oct-13,37
CS5287,25-May-13,78
CS1998,30-Oct-13,47
CS1535,27-Sep-14,76
CS1908,26-Nov-13,104
CS4785,15-Oct-12,81
CS1810,10-Sep-12,104
CS5603,20-Apr-12,36
CS4320,5-Feb-12,42
CS4281,21-Aug-11,51
CS5720,29-Dec-12,73
CS3234,8-Apr-13,81
CS2178,15-Dec-11,105
CS3260,25-Sep-14,71
CS4428,6-Jul-12,77
CS3342,7-Jun-12,91
CS2826,14-May-12,103
CS3820,26-Jul-11,68
CS5697,9-Sep-11,74
CS1237,16-Feb-14,56
CS2421,23-Apr-13,79
CS5343,23-Dec-13,48
CS5856,15-Nov-13,55
CS5935,16-Apr-14,71
CS3068,4-Dec-14,50
CS3618,31-Jan-12,65
CS4270,23-Mar-14,103
CS4448,21-Oct-14,52
CS4088,13-Mar-15,59
CS5834,17-Oct-12,68
CS3044,26-Feb-12,62
CS4344,30-Mar-12,88
CS5883,29-Oct-13,59
CS1401,22-Jan-13,57
CS3746,13-Oct-13,36
CS4577,16-Jan-12,91
CS2303,13-Apr-12,103
CS4318,17-Mar-14,57
CS2784,4-Feb-13,50
CS2059,2-Mar-14,58
CS1547,27-May-12,53
CS4757,3-Oct-12,38
CS1660,25-Apr-13,59
CS4796,20-Sep-12,89
CS2345,12-Jun-11,63
CS3567,27-Mar-12,48
CS3911,21-Aug-11,68
CS6020,19-Mar-13,68
CS6091,4-Jul-13,84
CS3942,5-Jan-14,49
CS4140,6-Dec-14,54
CS4430,20-Feb-12,66
CS5295,7-Nov-11,67
CS2236,22-Mar-13,61
CS2027,19-Mar-12,79
CS3359,27-Apr-14,67
CS3321,25-Apr-14,80
CS5017,2-Apr-13,83
CS1663,29-Nov-14,96
CS2421,1-Aug-12,82
CS1329,13-Feb-12,70
CS1872,9-Mar-13,52
CS3453,31-Aug-12,93
CS5820,12-Apr-13,92
CS1445,12-Jan-14,62
CS5083,24-Sep-13,101
CS5586,10-May-13,105
CS2826,7-Jun-12,102
CS2771,16-Dec-11,66
CS1277,14-Jan-14,99
CS3295,30-Jul-13,84
CS5620,19-Apr-14,63
CS3936,11-Nov-13,48
CS1781,24-Jan-13,58
CS5329,17-Jul-11,73
CS5391,16-Aug-14,97
CS5411,23-Nov-12,85
CS4623,23-Jan-12,42
CS5371,19-Jul-12,92
CS2010,4-Apr-12,56
CS4885,14-Jun-13,105
CS1698,24-Mar-13,40
CS1885,10-Mar-15,98
CS2535,8-Oct-12,82
CS3119,15-Nov-12,64
CS4033,31-Jul-12,38
CS3249,16-Feb-12,49
CS5532,5-Aug-11,40
CS4996,7-Dec-13,86
CS4742,3-Aug-13,43
CS3072,29-Jul-12,38
CS4550,27-Jan-12,101
CS4378,26-Nov-13,36
CS5382,24-Oct-13,46
CS6105,17-Jul-11,97
CS2239,26-Feb-14,50
CS5521,26-Sep-11,47
CS2494,31-Aug-11,101
CS4526,3-Sep-13,71
CS2712,9-Nov-12,53
CS5333,26-Feb-14,62
CS4805,15-Oct-11,57
CS5938,4-Apr-13,37
CS2558,18-Jul-13,92
CS2083,24-Apr-12,46
CS5272,25-Dec-12,39
CS4966,8-May-13,78
CS1630,2-Sep-14,40
CS3693,29-Apr-14,96
CS1788,27-Aug-11,53
CS5339,29-Jan-12,43
CS3478,5-Oct-11,80
CS3654,11-Apr-14,45
CS2219,13-Jan-14,95
CS2264,2-Nov-11,102
CS3387,13-Jul-14,43
CS2312,25-Dec-13,57
CS5639,4-Sep-12,78
CS4172,1-Oct-12,51
CS4228,5-Nov-14,45
CS1201,29-Jan-14,57
CS4523,15-Jan-14,94
CS1435,5-Apr-12,104
CS4975,20-Nov-14,87
CS1337,26-Dec-14,66
CS6084,2-Jul-13,82
CS5486,12-Jun-12,52
CS3670,29-Sep-14,52
CS1155,26-Sep-14,67
CS1687,15-Jun-14,80
CS4075,31-Jan-14,95
CS4107,3-Nov-14,73
CS4670,2-Mar-12,99
CS5486,14-Sep-11,94
CS3462,29-Jul-13,99
CS5354,24-Jun-11,102
CS4100,28-Oct-14,43
CS3388,16-Sep-11,87
CS6110,13-Sep-12,42
CS4658,30-Jun-12,36
CS4625,15-Aug-13,75
CS2716,28-Mar-14,105
CS3816,7-Sep-13,97
CS3314,19-Aug-13,96
CS2229,9-Jan-12,95
CS4305,25-Sep-12,42
CS4094,16-Nov-12,54
CS1731,30-Jun-14,61
CS1655,11-Jun-14,99
CS2147,25-Feb-13,91
CS5372,1-Nov-11,60
CS2669,26-Dec-11,96
CS5912,15-Oct-14,59
CS5069,11-Dec-13,94
CS3837,5-May-13,55
CS4930,7-Sep-12,80
CS5639,5-Dec-14,96
CS2946,22-Feb-12,47
CS2032,4-Mar-14,36
CS2659,1-May-13,74
CS3765,6-May-12,53
CS5598,20-Dec-13,98
CS5353,21-Feb-13,73
CS4402,9-Feb-12,44
CS2420,26-Oct-11,45
CS6028,21-Jul-11,64
CS4972,9-Dec-12,38
CS1867,21-May-14,90
CS2888,18-Feb-14,70
CS1416,6-Jun-14,55
CS5536,9-Sep-11,50
CS4125,26-May-13,85
CS4243,10-Oct-14,42
CS5768,10-Nov-14,56
CS3617,14-Nov-12,38
CS4336,7-Aug-12,45
CS5570,22-Jan-13,75
CS1382,16-Dec-12,101
CS5432,29-Oct-12,35
CS3921,4-Aug-14,95
CS4482,20-May-11,55
CS2082,9-Sep-14,41
CS3383,8-Jul-12,74
CS2391,22-Jan-12,89
CS2310,16-Aug-14,65
CS1722,19-Aug-11,88
CS1653,19-Nov-14,93
CS5114,8-Jun-13,100
CS3342,18-Mar-13,39
CS2930,30-Aug-12,53
CS5001,2-Dec-11,97
CS4908,21-Apr-13,101
CS3997,3-Jan-13,93
CS5014,5-May-12,94
CS2181,5-Oct-12,100
CS4946,3-Jun-13,75
CS3792,12-Nov-14,66
CS2531,10-Mar-12,83
CS2221,21-Jan-15,59
CS5259,9-Jan-12,41
CS1761,11-Jan-13,75
CS2801,16-Sep-14,43
CS3716,12-Oct-11,86
CS5552,12-Jan-13,62
CS1769,25-Oct-12,78
CS1328,19-Jun-14,99
CS5147,26-Dec-13,77
CS4233,3-Apr-14,79
CS1336,7-Sep-11,100
CS5448,10-Aug-13,100
CS3612,25-Jul-11,39
CS3010,29-Jan-14,78
CS4731,3-Mar-13,73
CS4518,1-Jul-12,38
CS1363,20-Apr-14,89
CS3312,9-Feb-12,43
CS3890,25-Oct-14,86
CS4779,7-Nov-14,98
CS1127,3-Feb-15,88
CS5713,10-Feb-12,70
CS2502,7-Jul-11,70
CS3169,18-Dec-13,40
CS4121,11-Jul-11,53
CS1582,11-Aug-11,98
CS1892,6-Feb-14,49
CS1345,4-Nov-12,68
CS5897,27-Dec-11,69
CS3334,1-Dec-13,66
CS3880,6-Aug-14,36
CS1860,22-Dec-14,85
CS1968,28-Oct-13,39
CS2467,26-Apr-13,72
CS5838,12-Sep-11,57
CS3749,23-Oct-11,60
CS4808,12-Jul-13,80
CS2222,11-Jul-11,46
CS6061,17-Jun-11,62
CS4022,15-Dec-12,88
CS3790,24-Dec-13,99
CS3314,3-Feb-14,92
CS3397,4-Nov-13,89
CS3704,6-Aug-11,59
CS1380,29-Sep-14,49
CS1406,25-Mar-14,47
CS4457,18-Sep-14,70
CS1751,30-Aug-11,77
CS5226,24-Jun-14,93
CS2813,31-Dec-14,44
CS4340,20-May-14,90
CS2092,19-Nov-12,101
CS4813,5-Apr-12,66
CS2488,13-Aug-13,96
CS3036,25-Dec-11,59
CS5124,1-Sep-13,79
CS1371,28-May-13,62
CS5104,17-Dec-11,105
CS4369,11-Nov-13,56
CS5819,19-Aug-11,89
CS2116,6-Apr-14,58
CS4802,28-Feb-15,87
CS2582,25-Aug-13,100
CS3670,10-Jul-13,35
CS2174,6-Jan-14,89
CS5034,8-Jul-14,105
CS3966,18-Jan-13,50
CS3659,2-Sep-14,63
CS5729,28-Jan-14,103
CS3312,23-Jul-12,103
CS5318,27-Nov-14,76
CS3910,10-Oct-12,100
CS3413,10-Mar-15,55
CS3298,19-Oct-12,44
CS3667,15-Oct-13,77
CS3967,1-Apr-12,74
CS4054,14-Nov-13,80
CS5376,9-Jul-13,63
CS3479,19-May-13,35
CS4101,4-May-14,37
CS4422,4-Mar-14,86
CS5240,3-Jan-15,98
CS1342,2-Oct-14,73
CS4495,19-Jul-11,54
CS3767,6-Jan-13,51
CS4045,20-Dec-11,37
CS3412,10-Jan-12,44
CS1734,14-Aug-12,89
CS4299,1-Sep-14,75
CS4343,4-Nov-11,44
CS2460,5-Sep-14,55
CS3705,16-Dec-11,73
CS2560,22-Sep-11,46
CS4570,7-Dec-12,99
CS1608,13-Jul-13,55
CS3800,6-Mar-15,41
CS3296,13-Mar-12,82
CS4387,13-Jul-13,55
CS3541,10-Feb-15,44
CS1972,3-Mar-13,101
CS4809,9-Dec-12,99
CS5488,15-Jun-12,40
CS1383,28-Jan-12,49
CS5417,5-Feb-14,75
CS3496,21-Jun-13,72
CS4241,21-Oct-12,64
CS2860,22-Jun-12,48
CS5090,16-Dec-11,73
CS3804,9-Mar-12,103
CS4409,20-Oct-13,48
CS3011,7-Dec-14,51
CS2796,2-Oct-14,61
CS5283,29-Oct-13,49
CS5174,11-Mar-12,92
CS2644,31-Oct-13,91
CS2093,17-Feb-12,75
CS4229,19-Apr-12,57
CS1651,9-Dec-13,51
CS5472,15-Nov-13,90
CS1665,29-Aug-13,57
CS1322,5-Oct-14,97
CS1324,30-Oct-13,74
CS1591,28-Apr-12,70
CS3146,2-Mar-15,78
CS3491,3-Apr-12,101
CS2882,1-Jan-14,39
CS3154,20-Feb-12,89
CS3306,25-Feb-15,84
CS3398,23-Dec-12,48
CS2755,20-Nov-13,50
CS1835,31-Oct-12,91
CS3212,18-Sep-13,67
CS4309,18-Jun-13,75
CS4746,9-Apr-13,55
CS4229,6-Jun-12,65
CS4888,12-Feb-12,88
CS5527,20-Jun-11,97
CS3483,25-May-13,61
CS4812,19-Apr-13,35
CS1177,11-Mar-12,79
CS4457,2-Sep-12,39
CS5881,28-Dec-13,54
CS4756,27-Feb-15,57
CS3296,14-May-13,75
CS3297,23-Jul-14,81
CS5289,24-May-12,36
CS3588,26-Jul-11,41
CS4007,15-Mar-14,93
CS1910,16-Mar-14,36
CS2223,25-Jun-11,102
CS4856,10-Mar-13,74
CS1760,11-Jan-13,95
CS1684,25-Feb-14,65
CS3132,29-Oct-12,64
CS5460,12-Feb-14,56
CS5294,27-Oct-13,45
CS4259,10-Mar-15,39
CS5313,5-Aug-14,72
CS2375,20-Dec-14,36
CS5953,19-Oct-12,56
CS1378,26-Jul-12,81
CS2585,16-Mar-15,105
CS2103,25-Sep-13,37
CS3952,17-Feb-15,85
CS4558,30-Jul-14,100
CS4889,24-May-11,99
CS2072,9-Jun-13,100
CS2959,12-Jul-14,60
CS2567,18-Nov-12,83
CS2639,26-May-11,64
CS4542,28-Feb-13,42
CS3690,21-Jun-14,78
CS2302,31-Mar-12,63
CS5685,13-Jun-11,63
CS3421,25-Jun-13,63
CS5049,3-Sep-13,63
CS5434,12-Nov-14,42
CS5195,5-Oct-14,90
CS1190,15-Aug-13,81
CS1166,13-May-14,66
CS3528,21-Jan-14,71
CS4768,1-Jan-12,62
CS2585,12-Aug-11,102
CS4055,21-May-11,67
CS2450,7-Dec-11,105
CS3249,24-Mar-12,60
CS2845,14-Mar-14,43
CS1844,16-Sep-14,100
CS2159,1-Jun-11,48
CS1933,29-Jul-13,85
CS5956,27-Nov-13,94
CS4334,16-Mar-14,73
CS1397,20-Jul-14,77
CS1829,26-Mar-12,45
CS1695,28-Aug-12,59
CS5627,30-Jan-12,67
CS4527,11-May-14,40
CS3278,19-Oct-11,51
CS4265,19-May-11,93
CS1293,16-May-12,87
CS1642,12-Nov-11,64
CS4842,29-May-11,95
CS2055,26-Jun-14,87
CS5187,13-Jul-11,74
CS1507,11-Dec-12,43
CS5799,28-Nov-11,68
CS5136,14-Feb-14,84
CS4658,24-Dec-11,72
CS1648,19-Dec-12,44
CS2793,30-Jul-14,47
CS2823,26-Dec-14,59
CS2712,7-May-14,69
CS2935,13-Apr-14,46
CS3342,19-Feb-14,75
CS4901,10-Aug-14,55
CS5005,19-Feb-15,79
CS3675,19-Jan-13,52
CS1148,12-Dec-14,53
CS1484,28-Feb-12,62
CS2005,26-Jan-14,92
CS4182,19-Sep-14,69
CS4445,7-Feb-15,35
CS2334,6-Jul-14,74
CS1206,24-May-11,36
CS2179,30-Jun-12,102
CS3791,9-Jul-14,60
CS4073,9-Feb-13,56
CS5911,28-Mar-13,47
CS5517,23-Dec-14,60
CS5528,4-Jan-13,42
CS5618,27-May-14,47
CS4371,12-Feb-13,56
CS4023,22-Jul-12,98
CS3244,23-Mar-12,87
CS3651,4-Mar-12,36
CS3109,20-Sep-12,65
CS2645,3-Nov-13,64
CS1590,13-Oct-11,38
CS5472,22-Jul-13,56
CS2556,16-Feb-14,74
CS4253,27-Oct-14,105
CS2319,29-Nov-14,46
CS3388,12-Nov-13,51
CS1476,24-Oct-14,87
CS2808,19-Sep-11,40
CS5414,13-Jul-13,52
CS3857,17-Feb-12,45
CS1593,22-Jul-12,37
CS1262,3-Jun-13,53
CS3607,5-Apr-14,90
CS5039,15-Dec-14,77
CS4851,2-Aug-13,71
CS5725,31-Mar-14,69
CS4206,18-Oct-11,99
CS1643,29-Sep-14,85
CS5937,30-Jun-14,42
CS1701,21-Feb-13,89
CS4361,11-Feb-12,52
CS4177,25-May-13,72
CS3000,11-Oct-13,74
CS5175,4-Mar-14,53
CS3883,27-Dec-14,80
CS5454,12-Oct-13,47
CS3356,23-Dec-11,93
CS4024,27-Nov-11,69
CS3475,15-Jun-11,89
CS5672,1-Jan-13,72
CS3495,16-Dec-13,86
CS5737,11-Jan-15,49
CS5310,23-Nov-14,103
CS4620,26-Mar-13,82
CS2295,27-Jan-12,103
CS5078,12-Oct-14,90
CS3563,16-May-14,82
CS5599,21-Jun-12,55
CS5234,9-Jan-15,52
CS4447,29-Jul-14,49
CS1270,19-Jan-15,76
CS5295,16-Sep-14,104
CS1884,19-Aug-11,78
CS3254,23-Jan-14,91
CS2221,29-Sep-13,44
CS1652,28-Aug-11,58
CS2187,23-Dec-13,72
CS1153,16-Jul-13,40
CS1618,3-Apr-12,45
CS5273,19-May-13,68
CS2598,26-Dec-11,81
CS5583,5-Dec-11,73
CS5080,18-Jan-12,53
CS4447,12-Nov-14,44
CS5416,2-Mar-12,104
CS4243,16-Nov-13,41
CS3259,28-Sep-14,46
CS4423,3-Nov-12,48
CS1703,26-Apr-12,43
CS4792,5-Jun-12,67
CS2022,30-Aug-11,75
CS2944,18-Jan-14,46
CS3106,19-Oct-14,85
CS3013,15-Nov-13,42
CS4084,28-Mar-12,103
CS6099,20-Mar-14,102
CS1582,30-Sep-11,103
CS3576,10-Dec-14,64
CS4329,2-Nov-14,45
CS5156,25-Jan-12,100
CS3335,14-Dec-11,53
CS5826,5-Nov-13,56
CS3726,12-Aug-11,73
CS2430,16-May-14,58
CS5228,8-Jan-14,54
CS2590,10-May-14,75
CS2192,28-Oct-13,86
CS2066,3-Jan-14,51
CS1468,4-Nov-13,67
CS1631,23-Nov-14,77
CS1843,7-Mar-12,95
CS3911,26-Jul-11,42
CS4609,12-Sep-13,76
CS1298,14-Mar-14,65
CS2767,5-Jun-13,81
CS2352,7-Sep-11,67
CS3195,14-Aug-11,55
CS1971,9-Dec-13,98
CS4677,9-Oct-12,43
CS1832,3-Dec-14,100
CS3210,31-Aug-13,76
CS3970,6-Apr-13,84
CS1556,9-Dec-13,70
CS5543,24-Dec-14,48
CS2980,17-Apr-12,99
CS2318,15-Jun-13,62
CS3444,23-Oct-14,49
CS4059,29-Sep-12,62
CS4062,14-Oct-11,71
CS4670,10-Jul-13,83
CS2759,22-Apr-13,90
CS3660,8-Sep-11,90
CS4858,19-Jun-13,66
CS1629,12-Sep-11,68
CS1885,6-Mar-12,78
CS1459,12-Nov-14,84
CS4633,23-Dec-12,78
CS4026,9-Aug-13,64
CS4060,25-Oct-13,91
CS3207,9-Sep-13,95
CS1148,23-Dec-14,87
CS2562,30-Dec-11,102
CS4960,8-Jul-11,56
CS4697,16-Nov-13,81
CS4485,23-May-12,60
CS2706,29-Oct-11,80
CS3544,13-Sep-13,87
CS4277,5-Aug-13,35
CS3517,21-May-11,64
CS2482,4-Feb-12,85
CS5751,24-Jan-14,91
CS2927,19-Jan-12,51
CS1768,3-Jul-11,102
CS2789,19-Nov-14,99
CS4840,24-Jan-15,93
CS3758,22-Jan-13,58
CS1381,13-Feb-14,63
CS3550,28-Oct-11,61
CS5950,3-Mar-13,53
CS2293,11-Apr-12,89
CS3376,14-Jan-15,78
CS4036,5-Jan-12,43
CS3189,27-Feb-14,60
